id,date,kick_off,status,video,tagging,competitionName,home_team,away_team,home_team_main_conference,away_team_main_conference,customers,notes
5201840,03/04/21,22:00:00,Postponed,-,-,Patriot League (W),-7894 - Lafayette Leopards,-12737 - West Point Black Knights,Patriot League (W),Patriot League (W),0,video:  others: 
5201844,03/04/21,22:00:00,Played,2021-04-04 03:24:34,2021-04-05 14:45:05,Patriot League (W),-7893 - Navy Midshipmen,-7891 - Lehigh Mountain Hawks,Patriot League (W),Patriot League (W),0,video:  others: 
5205716,03/04/21,22:00:00,Played,2021-04-04 03:07:09,2021-04-05 14:25:00,Big 12 (W),-7716 - TCU Frogs,-7719 - Oklahoma State Cowgirls,Big 12 (W),Big 12 (W),0,video:  others: 
5202004,03/04/21,22:30:00,Played,2021-04-04 03:19:03,2021-04-05 14:53:24,Atlantic 10 (W),-7686 - Saint Joseph's Hawks,-7694 - Rhode Island Rhody,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5213695,03/04/21,22:30:00,Played,-,-,West Coast,-2902 - Pacific Tigers,-4203 - Saint Mary's Gaels,West Coast,West Coast,0,video:  others: 
5193567,03/04/21,23:00:00,Played,2021-04-04 08:19:30,2021-04-04 14:28:08,ASUN,-13209 - Bellarmine Knights,-2991 - Lipscomb Bisons,ASUN,ASUN,2,video:  others: 
5194101,03/04/21,23:00:00,Played,2021-04-04 17:56:08,2021-04-05 17:39:18,ASUN (W),-7680 - Lipscomb Bisons,-13210 - Bellarmine Knights,ASUN (W),ASUN (W),0,video: T: small video freezes between 00:55:56 - 01:02:34 others: tag so
5194486,03/04/21,23:00:00,Played,-,-,West Coast,-2752 - Loyola Marymount LMU Lions,-6752 - San Francisco Dons,West Coast,West Coast,1,video:  others: 
5194824,03/04/21,23:00:00,Played,-,-,Big South,-2428 - High Point Panthers,-2433 - Longwood Lancers,Big South,Big South,0,video:  others: 
5194825,03/04/21,23:00:00,Played,-,-,Big South,-2432 - Presbyterian BlueHose,-2435 - UNC Asheville Bulldogs,Big South,Big South,0,video:  others: 
5194867,03/04/21,23:00:00,Played,2021-04-04 08:26:41,2021-04-04 18:22:46,Southern,-2964 - UNCG Spartans,-2774 - ETSU Buccaneers,Southern,Southern,2,video:  others: 
5195205,03/04/21,23:00:00,Played,2021-04-04 08:02:52,2021-04-04 14:11:48,Atlantic Coast,-2994 - Pittsburgh Panthers University,-2749 - Notre Dame Fighting Irish University,Atlantic Coast,Atlantic Coast,2,video:  others: 
5195207,03/04/21,23:00:00,Played,2021-04-04 08:10:40,2021-04-04 13:38:31,Atlantic Coast,27622 - NC State Wolfpack,-2322 - Duke Blue Devils University,Atlantic Coast,Atlantic Coast,2,video:  others: 
5195665,03/04/21,23:00:00,Played,-,-,Big South (W),-7749 - Campbell Camels,-7754 - Winthrop Eagles,Big South (W),Big South (W),0,video:  others: 
5195666,03/04/21,23:00:00,Played,2021-04-04 09:09:56,2021-04-05 13:00:59,Big South (W),-7684 - USC Upstate Spartans,-7752 - Charleston Southern Buccaneers,Big South (W),Big South (W),0,video:  others: 
5199135,03/04/21,23:00:00,Played,2021-04-04 09:12:06,2021-04-05 13:55:57,American Athletic (W),-7613 - USF Bulls,-7611 - Memphis Tigers,American Athletic (W),American Athletic (W),0,video:  others: 
5199160,03/04/21,23:00:00,Played,2021-04-04 08:40:00,2021-04-04 15:07:12,Metro Atlantic Athletic Conference,-2997 - Rider Broncs,-2996 - Fairfield Stags,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,2,video:  others: 
5201400,03/04/21,23:00:00,Played,-,-,Missouri Valley (W),-13641 - Southern Illinois,-7839 - Illinois St. Red Birds,Missouri Valley (W),Missouri Valley (W),0,video:  others: 
5201953,03/04/21,23:00:00,Played,2021-04-04 08:40:45,2021-04-04 16:35:50,Atlantic 10,33073 - VCU Rams,-2978 - Davidson Wildcats,Atlantic 10,Atlantic 10,1,video:  others: 
5203655,03/04/21,23:00:00,Played,2021-04-04 08:55:25,2021-04-04 19:58:48,Big Ten (W),-7768 - Purdue Boilermakers,-7764 - Indiana Hoosiers,Big Ten (W),Big Ten (W),2,video:  others: 
5193815,04/04/21,0:00:00,Played,2021-04-04 10:01:25,2021-04-04 19:25:15,Summit League,-3017 - Oral Roberts Golden Eagles,-3015 - Nebraska Omaha Mavericks,Summit League,Summit League,2,video:  others: 
5201955,04/04/21,0:00:00,Played,2021-04-04 09:16:43,2021-04-04 14:15:39,Atlantic 10,-2958 - Saint Louis Billikens,-2992 - St. Bonaventure Bonnies,Atlantic 10,Atlantic 10,1,video:  others: 
5195842,04/04/21,2:00:00,Played,2021-04-04 10:04:23,2021-04-05 14:46:52,Mountain West (W),-7845 - UNLV Rebels,-7846 - San Diego St. Aztecs,Mountain West (W),Mountain West (W),0,video:  others: 
5203979,04/04/21,15:00:00,Played,2021-04-05 00:05:45,2021-04-05 10:57:13,Big Ten,-2408 - Wisconsin Badgers,-2825 - Michigan Wolverines,Big Ten,Big Ten,1,video:  others: 
5205628,04/04/21,16:00:00,Played,-,-,Mid-American,-2855 - Western Michigan Broncos,-2979 - SIU Edwardsville Coguars,Mid-American,Mid-American,2,video:  others: 
5205697,04/04/21,16:00:00,Played,2021-04-05 07:03:30,2021-04-05 16:19:38,America East (W),-7655 - Maine Blackbears,-7656 - Vermont Catamouts,America East (W),America East (W),0,video: T: video is lagging and bluring - taggable - avg others: tag so
5193750,04/04/21,17:00:00,Played,-,-,Summit League (W),-7521 - Nebraska Omaha Mavericks University,-7522 - WIU Fighting Leathernecks,Summit League (W),Summit League (W),0,video:  others: 
5197817,04/04/21,17:00:00,Played,2021-04-05 14:23:06,2021-04-06 01:24:48,Colonial Athletic Association (W),-7785 - Towson Tigers,-7787 - Delaware Blue Hens,Colonial Athletic Association (W),Colonial Athletic Association (W),0,video: F(273604/20210405-14:49:53): NO AUDIO v0 T: missing second half - v1 video is lagging - taggable - avg / v2 is ok others: 
5201773,04/04/21,17:00:00,Played,2021-04-05 10:41:18,no_other_versions,Conference USA,27626 - Old Dominion Monarchs,-2371 - Charlotte 49ers,Conference USA,Conference USA,2,video: T: first half is 10 min camera is blurring others: asked on slack 06.04 / 05:00
5202005,04/04/21,17:00:00,Played,2021-04-04 22:44:29,2021-04-05 16:47:36,Atlantic 10 (W),-7691 - Duquesne Duke,-7687 - Saint Louis Billikens,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5202006,04/04/21,17:00:00,Played,2021-04-04 22:47:27,2021-04-05 18:12:25,Atlantic 10 (W),-7688 - George Mason Patriots,-7690 - George Washington Colonials,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5203975,04/04/21,17:00:00,Cancelled,-,-,Big Ten,-2824 - Indiana Hoosiers,27586 - Maryland College Park Terrapins,Big Ten,Big Ten,2,video:  others: 
5203978,04/04/21,17:00:00,Played,2021-04-05 10:13:22,2021-04-05 17:16:57,Big Ten,-2361 - Rutgers Scarlet Knights,-2826 - Northwestern Wildcats,Big Ten,Big Ten,1,video: F(273604/20210405-13:38:21): NO AUDIO / Т:distant camera - diff - taggable others: tag so
5203980,04/04/21,17:00:00,Played,2021-04-05 16:55:58,2021-04-05 23:48:46,Big Ten,-2365 - Ohio State Buckeyes,-2838 - Michigan State Spartans,Big Ten,Big Ten,0,video:  others: 
5205610,04/04/21,17:00:00,Played,2021-04-04 22:34:41,2021-04-05 09:39:51,Mid-American,-2377 - Akron Zips,-2793 - Northern Illinois Huskies,Mid-American,Mid-American,2,video:  others: 
5205695,04/04/21,17:00:00,Played,2021-04-04 22:41:26,2021-04-05 19:33:25,America East (W),-7657 - Binghamton BearCats,-7672 - NJIT Highlanders,America East (W),America East (W),0,video:  others: 
5205696,04/04/21,17:00:00,Cancelled,-,-,America East (W),-7653 - Hartford Hawks,-7652 - New Hampshire Wildcats,America East (W),America East (W),0,video:  others: 
5209878,04/04/21,17:00:00,Postponed,-,-,Mid-American (W),-7828 - Kent State Golden Flashes,-7829 - Miami Redhawks,Mid-American (W),Mid-American (W),0,video:  others: 
5209879,04/04/21,17:00:00,Postponed,-,-,Mid-American (W),-7824 - Bowling Green Falcons,-7825 - Buffalo Bulls,Mid-American (W),Mid-American (W),0,video:  others: 
5209880,04/04/21,17:00:00,Played,-,-,Mid-American (W),-7827 - Eastern Michigan Eagles,-7830 - Northern Illinois Huskies,Mid-American (W),Mid-American (W),0,video:  others: 
5209881,04/04/21,17:00:00,Postponed,-,-,Mid-American (W),-7826 - Central Michigan Chippewas,-7832 - Toledo Rockets,Mid-American (W),Mid-American (W),0,video:  others: 
5215829,04/04/21,17:00:00,Played,2021-04-05 08:10:14,2021-04-05 16:04:23,Colonial Athletic Association (W),-12729 - Northeastern Huskies,-7782 - Drexel Dragons,Colonial Athletic Association (W),Colonial Athletic Association (W),1,video: T: no audio - agging - taggable - easy others: tag so
5193749,04/04/21,18:00:00,Played,2021-04-05 07:30:23,2021-04-05 17:34:46,Summit League (W),-7517 - SU State Jackrabbits,-7747 - North Dakota Fighting Hawks,Summit League (W),Summit League (W),0,video: T:signal issue at 48:53.12 - avg - taggable others: tag so
5193751,04/04/21,18:00:00,Played,2021-04-05 08:03:11,2021-04-05 17:49:27,Summit League (W),-7518 - Oral Roberts Golden Eagles University,-7963 - UMKC Kangaroos,Summit League (W),Summit League (W),0,video:  others: 
5195203,04/04/21,18:00:00,Postponed,-,-,Atlantic Coast,27623 - Syracuse Orange,-2791 - Boston College Eagles,Atlantic Coast,Atlantic Coast,2,video:  others: 
5195845,04/04/21,18:00:00,Played,-,-,Mountain West (W),-7853 - Colorado College Tigers,-7852 - New Mexico Lobos,Mountain West (W),Mountain West (W),0,video:  others: 
5195846,04/04/21,18:00:00,Played,2021-04-05 08:15:27,2021-04-05 17:01:16,Mountain West (W),-7850 - Fresno St. Bulldogs,-7855 - Boise St. Broncos,Mountain West (W),Mountain West (W),0,video: T: no audio - lagging - taggable - easy others: tag so
5195847,04/04/21,18:00:00,Played,-,-,Mountain West (W),-7854 - Air Force Falcons,-7847 - Utah St. Aggies,Mountain West (W),Mountain West (W),0,video:  others: 
5199679,04/04/21,18:00:00,Played,-,-,Pacific 12 (W),-7885 - Oregon Ducks,-7881 - Colorado Buffs,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5202009,04/04/21,18:00:00,Played,-,-,Atlantic 10 (W),-7692 - Dayton Flyers,-7676 - St. Bonaventure Bonnies,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5205694,04/04/21,18:00:00,Played,2021-04-05 07:06:16,no_other_versions,America East (W),-7658 - Albany Great Danes,-7654 - Stony Brook Seawolves,America East (W),America East (W),0,"video: T: Distant camera, lack of zooms - video is bluring -  away team is not recognizable - not sure if taggable others: asked on slack - 06.04 / 5:00"
5209882,04/04/21,18:00:00,Played,-,-,Mid-American (W),-7833 - Western Michigan Broncos,-7823 - Ball State Cardinals,Mid-American (W),Mid-American (W),0,video:  others: 
5194821,04/04/21,19:00:00,Played,2021-04-05 00:14:42,2021-04-05 14:44:53,Missouri Valley,-2885 - Loyola Chicago Ramblers,-2314 - Evansville Purple Aces,Missouri Valley,Missouri Valley,2,video: T: signal issues the entire match (e.g. 00:00:19 / 00:02:43) - could be tagged (easy) others: tag so
5194876,04/04/21,19:00:00,Played,2021-04-05 00:13:30,2021-04-05 09:43:14,Missouri Valley,-2895 - Drake Bulldogs,-2376 - Bradley Braves,Missouri Valley,Missouri Valley,2,video:  others: 
5195530,04/04/21,19:00:00,Played,2021-04-05 01:22:55,2021-04-05 17:41:20,Big East (W),-7733 - Creighton Bluejays,-7730 - DePaul Blue Demons,Big East (W),Big East (W),0,video:  others: 
5195750,04/04/21,19:00:00,Played,2021-04-05 12:40:38,2021-04-06 03:02:44,Colonial Athletic Association (W),-7783 - JMU Dukes,-7781 - William & Mary Tribe,Colonial Athletic Association (W),Colonial Athletic Association (W),0,video: T: no audio - lagging - taggable - easy others: tag so
5195844,04/04/21,19:00:00,Played,2021-04-05 13:14:22,2021-04-05 19:41:10,Mountain West (W),-7848 - San Jose St. Spartans,-7856 - Nevada WolfPack,Mountain West (W),Mountain West (W),0,video:  others: 
5199723,04/04/21,19:00:00,Played,-,-,Pacific 12 (W),-7884 - Arizona Wildcats,-7882 - California Golden Bears,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5199726,04/04/21,19:00:00,Played,-,-,Pacific 12 (W),-7878 - USC Trojans,-7883 - Washington State Cougars,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5201718,04/04/21,19:00:00,Played,-,-,Conference USA (W),-7798 - Southern Miss Golden Eagles,-7796 - LA Tech Bulldogs,Conference USA (W),Conference USA (W),0,video:  others: 
5205625,04/04/21,19:00:00,Postponed,-,-,Mid-American,-2979 - SIU Edwardsville Coguars,-3001 - Bowling Green State Falcons,Mid-American,Mid-American,2,video:  others: 
5210634,04/04/21,19:00:00,Played,-,-,Big Sky (W),-7738 - Idaho State Bengals,-7743 - Weber State Wildcats,Big Sky (W),Big Sky (W),0,video:  others: 
5210635,04/04/21,19:00:00,Played,-,-,Big Sky (W),-7742 - Sacramento State Hornets,-7740 - Montana Griz,Big Sky (W),Big Sky (W),0,video:  others: 
5194319,04/04/21,20:00:00,Played,2021-04-05 08:38:15,2021-04-05 17:34:46,Western Athletic (W),-13435 - Dixie State Blazers,-7966 - UTRGV Vaqueros,Western Athletic (W),Western Athletic (W),0,"video: T: no sound, missing end of second half (not too much time), avg others: tag so"
5199600,04/04/21,20:00:00,Played,-,-,Pacific 12,-2863 - Washington Huskies,-2353 - Berkeley Golden Bears,Pacific 12,Pacific 12,0,video:  others: 
5199725,04/04/21,20:00:00,Played,-,-,Pacific 12 (W),-7886 - Oregon State Beavers,-7880 - Utah Utes,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5209883,04/04/21,20:00:00,Played,-,-,Mid-American (W),-7661 - Akron Zips,-7831 - Ohio Bobcats,Mid-American (W),Mid-American (W),0,video:  others: 
5210633,04/04/21,20:00:00,Played,-,-,Big Sky (W),-7737 - Eastern Washington Eagles,-7745 - Idaho Vandals,Big Sky (W),Big Sky (W),0,video:  others: 
5197658,04/04/21,21:00:00,Played,2021-04-05 15:16:11,2021-04-05 15:12:12,Colonial Athletic Association,-2916 - Elon Phoenix,-2971 - Charleston Cougars,Colonial Athletic Association,Colonial Athletic Association,2,video: T: no audio - lagging - taggable - easy others: tag so
5199724,04/04/21,21:00:00,Played,-,-,Pacific 12 (W),-7888 - ASU Sun Devils,-7877 - Stanford Cardinal,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5199727,04/04/21,21:00:00,Played,-,-,Pacific 12 (W),-7879 - UCLA Bruins,-7887 - Washington Huskies,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5194249,04/04/21,23:00:00,Cancelled,-,-,Southern (W),-7917 - Mercer Bears,-7915 - ETSU Bucs,Southern (W),Southern (W),0,video:  others: 
5194063,05/04/21,16:00:00,Fixture,2021-04-06 08:01:24,footage_check,Western Athletic,-6753 - UTRGV Vaqueros,-13332 - Dixie State,Western Athletic,Western Athletic,2,video: T:No audio - avg others: 
5195735,05/04/21,16:00:00,Cancelled,-,-,Horizon League,-2783 - Cleveland State Vikings,-3025 - IUPUI Jaguars,Horizon League,Horizon League,0,video:  others: 
5199165,05/04/21,16:00:00,Fixture,2021-04-05 21:16:05,2021-04-06 02:52:16,Metro Atlantic Athletic Conference,-2996 - Fairfield Stags,-3000 - Manhattan Jaspers,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,1,video:  others: 
5195528,05/04/21,17:00:00,Fixture,-,-,Big East (W),-7735 - Villanova Wildcats,-7731 - Providence Friars,Big East (W),Big East (W),0,video:  others: 
5195693,05/04/21,17:00:00,Cancelled,-,-,Horizon League,-2941 - Detroit Mercy Titans,-2766 - UIC Flames,Horizon League,Horizon League,1,video:  others: 
5195736,05/04/21,17:00:00,Fixture,2021-04-05 22:47:29,in_tagging,Horizon League,-2762 - Milwaukee Panthers,-2805 - Robert Morris Colonials,Horizon League,Horizon League,1,video:  others: 
5195737,05/04/21,17:00:00,Fixture,2021-04-05 21:44:56,in_tagging,Horizon League,-3029 - IPFW Mastodons,-2765 - Wright State Raiders,Horizon League,Horizon League,0,video:  others: 
5199167,05/04/21,17:00:00,Fixture,2021-04-05 22:02:48,in_tagging,Metro Atlantic Athletic Conference,-2967 - Iona Gales,-6750 - Quinnipiac Bobcats,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,1,video:  others: 
5199169,05/04/21,17:00:00,Fixture,2021-04-05 21:51:24,in_tagging,Metro Atlantic Athletic Conference,-2942 - Canisius Golden Griffins,-3010 - Saint Peter's Peacocks,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,1,video:  others: 
5201135,05/04/21,17:00:00,Fixture,-,-,Horizon League (W),-7803 - NKU Norse,-7805 - Wright State Raiders,Horizon League (W),Horizon League (W),0,video:  others: 
5201471,05/04/21,17:00:00,Fixture,-,-,Northeast,-2891 - LIU Sharks,-12630 - Mount St. Mary's Mountaineers,Northeast,Northeast,2,video:  others: 
5201472,05/04/21,17:00:00,Fixture,2021-04-06 00:02:45,in_tagging,Northeast,-6751 - St. Francis Brooklyn Terriers,-7512 - Fairleigh Dickinson Knights,Northeast,Northeast,2,video: T: lagging after 23:55 for 30 seconds others: 
5210636,05/04/21,18:00:00,Fixture,-,-,Big Sky (W),-7741 - Northern Colorado Bears,-7739 - Northern Arizona Lamberjacks,Big Sky (W),Big Sky (W),0,video:  others: 
5194066,05/04/21,19:00:00,Fixture,2021-04-05 23:57:00,in_tagging,Western Athletic,-3018 - Air Force Falcons,-12197 - California Baptist Lancers,Western Athletic,Western Athletic,2,video:  others: 
5195734,05/04/21,19:00:00,Fixture,2021-04-05 22:35:23,in_tagging,Horizon League,-2841 - Green Bay Phoenix,-2761 - Oakland Golden Grizzlies,Horizon League,Horizon League,1,video:  others: 
5201133,05/04/21,19:00:00,Fixture,2021-04-06 00:01:49,in_tagging,Horizon League (W),-7809 - UIC Flames,-7808 - Green Bay Phoenix,Horizon League (W),Horizon League (W),0,video: F(300732/20210406-03:19:53): OTHER / Kick off from second ET is missing. / avg others: tag so
5195316,05/04/21,20:00:00,Fixture,2021-04-06 01:55:37,in_tagging,America East,-2926 - Hartford Hawks,-3023 - UMASS Lowell River Hawks,America East,America East,2,video:  others: 
5199166,05/04/21,20:00:00,Fixture,-,-,Metro Atlantic Athletic Conference,27698 - Niagara Purple Eagles,-3006 - Siena Saints,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,2,video:  others: 
5201134,05/04/21,20:00:00,Fixture,2021-04-06 00:46:39,in_tagging,Horizon League (W),-7523 - Purdue Fort Wayne Mastodons,-7668 - IUPUI Jaguars,Horizon League (W),Horizon League (W),0,video:  others: 
5201474,05/04/21,20:00:00,Postponed,-,-,Northeast,-12629 - Merrimack Warriors,-3024 - Sacred Heart Pioneers,Northeast,Northeast,2,video:  others: 
5201136,05/04/21,21:00:00,Fixture,-,-,Horizon League (W),-7807 - Cleveland State Vikings,-7804 - Detroit Mercy Titans,Horizon League (W),Horizon League (W),0,video:  others: 
5201137,05/04/21,21:00:00,Fixture,-,-,Horizon League (W),-7663 - Milwaukee Panthers,-7806 - Oakland Golden Grizzlies,Horizon League (W),Horizon League (W),0,video:  others: 
5201138,05/04/21,21:00:00,Fixture,-,-,Horizon League (W),-7810 - YSU Penguins,-7650 - RMU Colonials,Horizon League (W),Horizon League (W),0,video:  others: 
5197040,05/04/21,22:00:00,Fixture,-,-,NCAA Non-conference Men matches,-2775 - Liberty Flames,-13589 - Averett Cougars,ASUN,,1,video:  others: 
5201473,05/04/21,22:00:00,Fixture,-,-,Northeast,-2771 - Bryant Bulldogs,-2968 - CCSU Blue Devils,Northeast,Northeast,2,video:  others: 
5194065,05/04/21,23:00:00,Fixture,-,-,Western Athletic,-3013 - HBU Huskies,-4204 - Utah Valley Wolverines,Western Athletic,Western Athletic,2,video:  others: 
5199168,05/04/21,23:00:00,Cancelled,-,-,Metro Atlantic Athletic Conference,-3016 - Marist Red Foxes,-2997 - Rider Broncs,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,2,video:  others: 
5201711,06/04/21,0:00:00,Fixture,-,-,Conference USA (W),-7799 - UTSA Roadrunners,-7794 - UTEP Miners,Conference USA (W),Conference USA (W),0,video:  others: 
5194062,06/04/21,3:00:00,Cancelled,-,-,Western Athletic,-2321 - Seattle Redhawks,-2870 - Grand Canyon Lopes,Western Athletic,Western Athletic,2,video:  others: 
5194064,06/04/21,3:00:00,Fixture,-,-,Western Athletic,-2406 - San Jose State Spartans,-2999 - UNLV Rebels,Western Athletic,Western Athletic,2,video:  others: 
5201713,06/04/21,16:00:00,Fixture,-,-,Conference USA (W),-7791 - Charlotte 49ers,-7797 - Marshall Thundering Herd,Conference USA (W),Conference USA (W),0,video:  others: 
5199541,06/04/21,17:00:00,Fixture,-,-,Metro Atlantic Athletic Conference (W),-7821 - Iona Gales,-7673 - Manhattan Jaspers,Metro Atlantic Athletic Conference (W),Metro Atlantic Athletic Conference (W),1,video:  others: 
5201445,06/04/21,17:00:00,Fixture,-,-,Northeast (W),-12732 - St. Francis Brooklyn Terriers,-7647 - Mount St. Mary's,Northeast (W),Northeast (W),0,video:  others: 
5194322,06/04/21,18:00:00,Fixture,-,-,Western Athletic (W),-13435 - Dixie State Blazers,-7966 - UTRGV Vaqueros,Western Athletic (W),Western Athletic (W),0,video:  others: 
5195158,06/04/21,18:00:00,Fixture,-,-,Ohio Valley (W),-7864 - Murray State Racers,-7874 - Eastern Illinois Panthers,Ohio Valley (W),Ohio Valley (W),0,video:  others: 
5199785,06/04/21,18:00:00,Fixture,-,-,American Athletic,-2892 - Memphis Tigers University,-2893 - Temple Owls University,American Athletic,American Athletic,2,video:  others: 
5199544,06/04/21,19:00:00,Fixture,-,-,Metro Atlantic Athletic Conference (W),-7818 - Quinnipiac Bobcats,-7820 - Fairfield Stags,Metro Atlantic Athletic Conference (W),Metro Atlantic Athletic Conference (W),0,video:  others: 
5201446,06/04/21,19:00:00,Fixture,-,-,Northeast (W),-12731 - Merrimack Warriors,-7643 - Bryant Bulldogs,Northeast (W),Northeast (W),0,video:  others: 
5195159,06/04/21,20:00:00,Fixture,-,-,Ohio Valley (W),-7872 - Jacksonville State Gamecocks,-7868 - SIUE Cougars,Ohio Valley (W),Ohio Valley (W),0,video:  others: 
5199542,06/04/21,20:00:00,Cancelled,-,-,Metro Atlantic Athletic Conference (W),-7819 - Marist Red Foxes,-7671 - Siena Saints,Metro Atlantic Athletic Conference (W),Metro Atlantic Athletic Conference (W),0,video:  others: 
5203680,06/04/21,21:00:00,Fixture,-,-,NCAA Non-conference Men matches,-2907 - NJIT Highlanders,-3008 - Fordham Rams,America East,Atlantic 10,1,video:  others: 
5194666,06/04/21,21:30:00,Fixture,-,-,American Athletic,27517 - SMU Mustangs,-2818 - Tulsa Hurricane University,American Athletic,American Athletic,2,video:  others: 
5201444,06/04/21,22:00:00,Fixture,-,-,Northeast (W),-7645 - Fairleigh Dickinson Knights,-7646 - LIU Sharks,Northeast (W),Northeast (W),0,video:  others: 
5199543,06/04/21,23:00:00,Fixture,-,-,Metro Atlantic Athletic Conference (W),-7664 - Rider Broncs,-7822 - Saint Peter's Peacocks,Metro Atlantic Athletic Conference (W),Metro Atlantic Athletic Conference (W),0,video:  others: 
5199545,06/04/21,23:00:00,Fixture,-,-,Metro Atlantic Athletic Conference (W),-7665 - Niagara Purple Eagles,-7670 - Canisius Golden Griffins,Metro Atlantic Athletic Conference (W),Metro Atlantic Athletic Conference (W),0,video:  others: 
5201443,06/04/21,23:00:00,Fixture,-,-,Northeast (W),-7651 - Wagner Seahawks,-7644 - CCSU Blue Devils,Northeast (W),Northeast (W),0,video:  others: 
5202008,06/04/21,23:00:00,Fixture,-,-,Atlantic 10 (W),-7693 - Richmond Spiders,-7695 - VCU Rams,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5195156,06/04/21,23:30:00,Fixture,-,-,Ohio Valley (W),-7870 - Belmont Bruins,-7871 - Morehead State Eagles,Ohio Valley (W),Ohio Valley (W),0,video:  others: 
5195157,07/04/21,0:00:00,Fixture,-,-,Ohio Valley (W),-7865 - Tennessee Tech Golden Eagles,-7863 - Eastern Kentucky Colonels,Ohio Valley (W),Ohio Valley (W),0,video:  others: 
5195160,07/04/21,0:00:00,Fixture,-,-,Ohio Valley (W),-7873 - UT Martin Skyhawks,-7869 - Southeast Missouri St. Red Hawks,Ohio Valley (W),Ohio Valley (W),0,video:  others: 
5201652,07/04/21,16:00:00,Fixture,-,-,Patriot League,-2881 - American University Eagles,33006 - Navy Midshipmen,Patriot League,Patriot League,2,video:  others: 
5195054,07/04/21,17:00:00,Fixture,-,-,Big East,-2358 - DePaul Blue Demons,-2868 - Xavier Musketeers,Big East,Big East,2,video:  others: 
5195046,07/04/21,19:00:00,Fixture,-,-,Big East,-2950 - Providence Friars,-2779 - UCONN Huskies University,Big East,Big East,2,video:  others: 
5195056,07/04/21,19:00:00,Fixture,-,-,Big East,-2963 - Villanova Wildcats,-2357 - St John's Red Storm,Big East,Big East,2,video:  others: 
5205611,07/04/21,19:00:00,Fixture,-,-,Mid-American,-2855 - Western Michigan Broncos,-3001 - Bowling Green State Falcons,Mid-American,Mid-American,2,video:  others: 
5199107,07/04/21,21:00:00,Fixture,-,-,American Athletic (W),-7616 - Houston Cougars,-7612 - SMU Mustangs,American Athletic (W),American Athletic (W),0,video:  others: 
5205626,07/04/21,21:00:00,Fixture,-,-,Mid-American,-2979 - SIU Edwardsville Coguars,-2793 - Northern Illinois Huskies,Mid-American,Mid-American,2,video:  others: 
5201402,07/04/21,22:00:00,Fixture,-,-,Missouri Valley (W),-7839 - Illinois St. Red Birds,-12303 - Valparaiso Crusaders,Missouri Valley (W),Missouri Valley (W),1,video:  others: 
5201403,07/04/21,22:00:00,Fixture,-,-,Missouri Valley (W),-7840 - Missouri St. Bears,-13641 - Southern Illinois,Missouri Valley (W),Missouri Valley (W),0,video:  others: 
5195671,07/04/21,23:00:00,Fixture,-,-,Big South (W),-7751 - Gardner-Webb Bulldogs,-7684 - USC Upstate Spartans,Big South (W),Big South (W),0,video:  others: 
5195672,07/04/21,23:00:00,Fixture,-,-,Big South (W),-7748 - High Point Panthers,-7750 - Longwood Lancers,Big South (W),Big South (W),0,video:  others: 
5201404,07/04/21,23:00:00,Fixture,-,-,Missouri Valley (W),-7843 - Evansville Purple Aces,-7841 - Indiana St. Sycamores,Missouri Valley (W),Missouri Valley (W),0,video:  others: 
5201649,07/04/21,23:00:00,Fixture,-,-,Patriot League,33006 - Navy Midshipmen,-2977 - Loyola Maryland GreyHounds,Patriot League,Patriot League,2,video:  others: 
5201956,07/04/21,23:00:00,Fixture,-,-,Atlantic 10,-2988 - Saint Joseph's Hawks,-2976 - La Salle Explorers,Atlantic 10,Atlantic 10,0,video:  others: 
5205627,07/04/21,23:00:00,Fixture,-,-,Mid-American,-2377 - Akron Zips,-2374 - West Virginia Mountaineers,Mid-American,Mid-American,2,video:  others: 
5201405,08/04/21,0:00:00,Fixture,-,-,Missouri Valley (W),-7842 - UNI Panthers,-7838 - Drake Bulldogs,Missouri Valley (W),Missouri Valley (W),0,video:  others: 
5195525,08/04/21,17:00:00,Fixture,-,-,Big East (W),-7732 - Butler Bulldogs,-7733 - Creighton Bluejays,Big East (W),Big East (W),0,video:  others: 
5199097,08/04/21,17:00:00,Fixture,-,-,Metro Atlantic Athletic Conference,-2967 - Iona Gales,-3010 - Saint Peter's Peacocks,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,0,video:  others: 
